ID,is_attrited,Age,Gender,Dependent_cnt,Edu_level,Marital_status,Income,Card,Period_m,Total_rel_cnt,Inactive_last_12m,Contacts_cnt_last_12m,Credit_limit,Total_trans_amt,Total_trans_cnt
7422,0,51,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,2,19262,4812,85
7423,0,39,F,2,Graduate,Single,$40K - $60K,Blue,34,6,4,2,13984,4727,83
7424,0,55,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,2,1886,4233,81
7425,0,51,F,1,College,Divorced,Less than $40K,Blue,42,3,2,3,4002,2024,53
7426,0,56,M,1,Graduate,Married,$120K +,Blue,48,6,3,4,2585,1590,33
7427,0,39,M,4,High School,Married,$60K - $80K,Blue,28,5,3,3,6224,3014,58
7428,0,49,F,2,Unknown,Single,Less than $40K,Blue,41,5,3,2,2555,4552,75
7429,0,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3,1,2,9673,3541,87
7430,0,36,F,3,College,Single,Less than $40K,Blue,36,6,1,0,5383,2934,80
7431,0,57,F,0,Uneducated,Married,Less than $40K,Blue,51,2,3,3,6996,15017,120
7432,0,49,M,3,Graduate,Married,$120K +,Blue,37,1,1,1,34516,3863,69
7433,0,63,F,1,Unknown,Married,$40K - $60K,Blue,49,3,1,3,3141,1539,35
7434,0,52,F,2,Graduate,Unknown,Less than $40K,Blue,40,2,1,3,2743,6993,97
7435,1,56,F,1,College,Single,Less than $40K,Blue,48,4,2,2,2783,3967,42
7436,0,53,M,3,Unknown,Single,$60K - $80K,Blue,42,6,1,2,22938,3428,54
7437,0,52,M,2,Graduate,Single,$40K - $60K,Blue,41,1,2,2,9298,8427,87
7438,0,46,F,3,Graduate,Single,$40K - $60K,Blue,41,4,5,3,3492,3043,53
7439,0,52,M,3,College,Married,$80K - $120K,Blue,39,3,3,2,18352,1454,29
7440,0,60,F,0,College,Divorced,Less than $40K,Blue,50,5,3,2,3426,4467,69
7441,0,48,F,3,College,Single,Unknown,Blue,38,3,3,3,6448,4990,85
7442,1,47,F,3,Unknown,Married,Less than $40K,Blue,38,3,3,2,1438.3,1687,38
7443,0,50,F,1,Doctorate,Married,Unknown,Blue,37,6,4,3,4181,3057,54
7444,0,50,F,2,Uneducated,Single,Less than $40K,Blue,45,4,2,3,1780,4630,73
7445,0,60,M,0,Graduate,Married,$40K - $60K,Blue,41,3,2,4,2458,1238,30
7446,0,34,F,2,High School,Married,Less than $40K,Blue,13,6,2,2,1798,4551,84
7447,1,52,F,1,College,Single,Less than $40K,Blue,41,5,3,6,1764,2740,47
7448,1,44,F,3,Unknown,Married,Less than $40K,Blue,36,3,4,6,2279,2789,52
7449,0,46,F,2,Graduate,Single,Unknown,Blue,36,3,3,3,2418,3541,64
7450,0,54,F,4,Graduate,Divorced,Less than $40K,Blue,43,1,2,1,2506,4504,80
7451,0,38,M,2,Graduate,Married,$80K - $120K,Blue,36,5,3,4,11444,2493,44
7452,0,48,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,11851,4498,73
7453,1,54,F,4,High School,Single,$40K - $60K,Blue,36,3,3,4,1438.3,2092,42
7454,0,46,M,3,High School,Single,$60K - $80K,Blue,39,5,3,1,20229,4270,62
7455,0,46,F,3,Graduate,Divorced,Less than $40K,Blue,37,6,1,0,9013,3819,71
7456,0,42,M,2,Doctorate,Married,$80K - $120K,Blue,32,4,2,2,26222,1988,30
7457,0,38,F,3,Graduate,Single,Unknown,Blue,21,5,1,3,2348,5125,71
7458,1,53,F,1,Graduate,Divorced,Less than $40K,Blue,44,3,3,3,4090,2016,49
7459,0,45,F,3,Uneducated,Married,Less than $40K,Blue,33,4,3,1,2740,4327,70
7460,1,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438.3,2527,45
7461,0,32,F,0,Graduate,Married,Less than $40K,Blue,19,6,1,0,2834,1598,39
7462,0,59,M,1,Doctorate,Single,$80K - $120K,Blue,49,4,2,2,22715,15004,117
7463,0,63,F,0,Unknown,Single,Less than $40K,Blue,48,5,2,1,1438.3,3383,61
7464,0,43,M,2,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396,4771,78
7465,0,50,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,2433,4668,69
7466,1,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,2,1,3,17030,715,25
7467,0,51,M,1,Graduate,Single,$60K - $80K,Blue,43,5,2,4,9619,3690,76
7468,0,37,M,4,Doctorate,Single,$60K - $80K,Blue,31,6,3,0,1702,4301,86
7469,0,55,M,3,Unknown,Married,$120K +,Blue,49,3,2,4,9926,2235,57
7470,0,42,M,3,High School,Single,$60K - $80K,Blue,35,4,3,3,7255,3148,62
7471,0,39,F,1,Uneducated,Single,Less than $40K,Blue,35,5,3,0,2062,3785,63
7472,0,56,M,2,Graduate,Single,$40K - $60K,Blue,51,1,3,1,1466,5110,86
7473,1,44,F,3,Unknown,Divorced,Less than $40K,Blue,32,3,3,2,1693,2829,42
7474,0,56,M,1,High School,Married,$80K - $120K,Blue,36,4,1,2,3906,1839,33
7475,0,59,M,0,High School,Single,Less than $40K,Blue,44,2,1,1,3790,4455,85
7476,0,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,3,2,9995,1172,38
7477,0,48,F,5,College,Divorced,$40K - $60K,Blue,40,3,1,1,4365,3542,57
7478,0,51,M,4,Graduate,Married,$60K - $80K,Silver,33,1,3,3,25653,8305,103
7479,0,47,F,3,Unknown,Married,Less than $40K,Blue,42,1,2,3,3669,13931,112
7480,0,47,M,3,Unknown,Single,$40K - $60K,Blue,36,3,6,2,5154,1694,32
7481,0,40,M,5,High School,Single,$40K - $60K,Blue,20,5,2,1,2984,4813,83
7482,0,52,M,2,Unknown,Married,Less than $40K,Blue,36,3,3,3,2846,5092,86
7483,0,26,F,0,Graduate,Single,$40K - $60K,Blue,13,6,3,4,1643,2152,50
7484,0,45,F,2,College,Unknown,Less than $40K,Blue,29,2,2,3,1438.3,5025,85
7485,0,54,F,3,Uneducated,Married,$40K - $60K,Blue,49,5,3,2,5335,1435,29
7486,0,50,M,4,College,Single,$40K - $60K,Blue,45,4,3,1,6943,4946,80
7487,0,36,M,3,Uneducated,Married,$40K - $60K,Blue,25,6,2,4,3645,4142,74
7488,0,28,F,0,Unknown,Single,Less than $40K,Blue,13,3,2,2,2387,4513,66
7489,0,47,M,5,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,3532,3162,56
7490,0,48,F,2,Graduate,Single,Unknown,Blue,43,5,3,4,8171,1909,52
7491,0,49,M,5,College,Married,$40K - $60K,Blue,40,4,3,4,3970,13697,102
7492,0,40,F,4,College,Married,$40K - $60K,Blue,24,5,3,2,2606,1999,50
7493,0,52,F,3,Unknown,Single,Less than $40K,Blue,41,2,3,2,1438.3,4956,89
7494,0,40,F,2,Post-Graduate,Divorced,Unknown,Blue,27,6,3,1,8494,4486,77
7495,0,44,M,2,College,Married,$80K - $120K,Blue,37,5,3,1,8241,4436,79
7496,0,42,M,4,Graduate,Married,$60K - $80K,Blue,36,4,2,3,3591,5079,80
7497,0,27,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.3,4479,70
7498,0,39,M,1,College,Single,$80K - $120K,Blue,36,3,1,3,34516,14576,95
7499,0,52,F,1,Uneducated,Single,Unknown,Blue,47,6,1,3,4058,4388,72
7500,1,43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,3981,2134,42
7501,0,50,F,1,Doctorate,Married,Unknown,Blue,40,3,3,1,2492,4374,75
7502,1,46,F,4,Graduate,Single,$40K - $60K,Blue,36,5,3,4,5913,2404,39
7503,1,45,F,2,College,Single,Less than $40K,Blue,33,1,3,3,1833,2037,31
7504,0,42,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260,1614,33
7505,0,46,M,3,Graduate,Married,$80K - $120K,Blue,37,3,1,4,4786,4347,69
7506,0,41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214,1344,21
7507,0,42,M,3,High School,Married,$80K - $120K,Silver,36,5,2,3,34516,13845,120
7508,0,42,M,3,Graduate,Single,$120K +,Blue,36,1,2,3,31639,7119,86
7509,0,45,F,3,Graduate,Single,Unknown,Blue,36,1,2,2,4348,4293,66
7510,1,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,2,3,1691,2716,63
7511,0,38,M,2,College,Married,$80K - $120K,Blue,36,3,3,3,6452,4835,84
7512,0,46,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839,5623,94
7513,0,63,F,0,High School,Married,Less than $40K,Blue,53,5,3,2,2271,1550,33
7514,0,41,F,3,Unknown,Unknown,Less than $40K,Blue,28,3,2,2,7234,4466,92
7515,0,52,M,2,Uneducated,Single,$120K +,Blue,44,6,3,2,26174,4551,65
7516,0,42,F,4,Unknown,Married,Unknown,Blue,36,1,4,2,7469,8281,80
7517,0,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,3,1,34516,15033,114
7518,0,52,F,2,Unknown,Single,$40K - $60K,Blue,46,4,2,3,4259,4389,80
7519,0,53,M,4,High School,Divorced,$120K +,Blue,36,3,3,2,34516,7919,85
7520,0,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,3,0,29738,14270,97
7521,0,44,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,1,3,1,25428,13360,97
7522,0,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893,5176,91
7523,0,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192,4905,89
7524,0,53,F,2,College,Married,Less than $40K,Blue,38,5,2,3,2650,1411,28
7525,1,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655,2386,49
7526,0,55,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,2,3,13598,4047,76
7527,0,45,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,1,3336,13989,105
7528,0,54,F,1,Unknown,Single,Unknown,Blue,36,1,3,3,3723,8554,99
7529,0,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205,1204,19
7530,0,41,F,2,Unknown,Single,Less than $40K,Blue,29,6,3,0,2701,4406,80
7531,0,32,M,1,High School,Single,Less than $40K,Blue,23,3,2,3,4500,2439,63
7532,0,58,M,1,Unknown,Single,$40K - $60K,Blue,52,3,2,3,3880,3163,65
7533,0,50,F,2,Uneducated,Single,$40K - $60K,Blue,35,4,3,1,2784,4904,81
7534,0,33,F,3,Graduate,Single,$40K - $60K,Blue,36,6,1,2,8232,2849,67
7535,0,40,F,4,Unknown,Single,Less than $40K,Blue,25,6,2,1,2812,4763,74
7536,0,45,M,4,High School,Single,$80K - $120K,Blue,34,3,2,3,15913,4472,86
7537,0,38,M,2,Uneducated,Married,$80K - $120K,Blue,33,3,1,4,20117,2906,58
7538,0,56,F,0,Post-Graduate,Married,Less than $40K,Blue,51,4,2,3,3617,5416,76
7539,0,55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3,4078,77
7540,0,52,M,2,Uneducated,Divorced,$120K +,Blue,47,5,2,2,29695,4109,71
7541,0,51,M,4,Uneducated,Single,$120K +,Blue,45,6,2,3,12101,2086,44
7542,0,45,F,4,Graduate,Single,Less than $40K,Blue,36,3,1,3,3562,4490,90
7543,0,43,M,4,Graduate,Married,$120K +,Blue,31,6,1,3,6467,4098,61
7544,0,58,M,2,Uneducated,Married,$80K - $120K,Blue,46,6,1,3,9149,1220,36
7545,0,41,F,1,Uneducated,Single,Unknown,Blue,30,4,2,3,5647,4868,76
7546,0,57,M,3,High School,Married,$120K +,Blue,50,3,3,2,3205,2126,58
7547,0,53,F,3,Uneducated,Married,Less than $40K,Blue,36,3,1,3,1438.3,4551,65
7548,0,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3,2,0,1804,5308,78
7549,0,55,F,5,High School,Single,Less than $40K,Blue,49,6,2,1,2177,5228,77
7550,0,37,M,4,Uneducated,Married,$40K - $60K,Blue,27,6,3,2,1438.3,4446,86
7551,1,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,3,4,15987,7681,71
7552,0,43,M,1,High School,Single,$60K - $80K,Blue,31,5,3,2,2834,4581,70
7553,0,57,F,1,Graduate,Single,$40K - $60K,Blue,48,5,1,0,10953,1277,29
7554,0,43,F,3,Graduate,Unknown,Less than $40K,Blue,37,2,3,3,3461,13179,122
7555,0,53,M,2,Uneducated,Single,$60K - $80K,Blue,38,3,2,2,7062,3432,68
7556,0,41,M,3,Unknown,Married,$80K - $120K,Blue,37,5,3,3,16954,3411,60
7557,1,58,M,2,Uneducated,Single,$120K +,Blue,46,2,3,4,16163,2171,48
7558,0,50,F,4,Unknown,Married,Less than $40K,Blue,36,2,4,3,2407,4543,71
7559,0,41,F,3,Unknown,Married,Less than $40K,Blue,34,3,6,2,2679,4682,81
7560,1,41,F,3,Unknown,Married,Unknown,Blue,35,2,3,5,11538,1926,53
7561,0,51,F,1,Graduate,Married,Unknown,Blue,39,4,3,3,2002,1585,40
7562,0,36,F,3,College,Single,Unknown,Blue,30,3,2,3,8696,2847,67
7563,1,36,F,0,Uneducated,Divorced,$40K - $60K,Blue,30,1,3,4,2190,1412,38
7564,0,43,M,5,Uneducated,Married,$120K +,Blue,31,4,3,4,34516,3789,57
7565,0,40,M,4,Uneducated,Single,$120K +,Blue,34,3,1,3,17818,3973,74
7566,0,37,F,3,Unknown,Single,Unknown,Blue,29,3,2,2,8318,3676,77
7567,0,50,M,1,Graduate,Married,$60K - $80K,Silver,37,1,1,1,6224,13503,112
7568,0,41,F,4,High School,Single,Unknown,Blue,36,4,2,3,1438.3,5020,85
7569,0,46,F,5,Graduate,Divorced,Less than $40K,Blue,40,3,3,3,1592,4615,90
7570,0,30,F,0,College,Single,Unknown,Blue,18,4,2,3,9641,4710,75
7571,0,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,2,24487,1512,42
7572,1,41,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588,2561,61
7573,0,55,F,1,Unknown,Married,$40K - $60K,Blue,43,2,1,2,3391,4291,77
7574,0,52,F,3,Uneducated,Single,Less than $40K,Blue,36,2,1,3,3240,4803,83
7575,1,41,M,3,Uneducated,Married,$40K - $60K,Blue,28,3,3,4,11091,1234,34
7576,0,60,F,0,Doctorate,Married,Unknown,Blue,41,1,3,1,10730,4939,71
7577,0,37,M,4,Graduate,Married,$80K - $120K,Blue,28,4,1,2,10021,1463,40
7578,0,53,M,3,High School,Married,$80K - $120K,Blue,36,3,3,3,9355,1138,38
7579,0,46,F,4,Unknown,Single,Less than $40K,Blue,36,2,1,2,3973,13740,131
7580,0,54,M,2,College,Married,$120K +,Blue,46,6,1,2,28465,1693,37
7581,1,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621,2864,51
7582,0,39,M,3,Graduate,Married,$60K - $80K,Blue,33,4,3,2,3477,1897,50
7583,0,55,M,3,College,Single,$120K +,Blue,36,5,3,3,12948,2481,42
7584,0,53,F,2,Graduate,Married,$40K - $60K,Blue,45,2,2,2,4621,4952,82
7585,0,43,M,3,Unknown,Married,$60K - $80K,Silver,30,4,3,4,25856,3303,70
7586,0,57,F,1,High School,Married,Less than $40K,Blue,36,6,2,2,3101,1681,32
7587,0,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999,5119,83
7588,0,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,36,6,1,1,5427,4328,73
7589,0,45,M,2,College,Married,$80K - $120K,Blue,36,6,1,3,31625,4503,77
7590,0,27,M,0,Graduate,Single,$40K - $60K,Blue,16,4,1,2,3178,2010,31
7591,0,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306,4772,76
7592,1,53,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,6,4005,7022,75
7593,0,31,F,1,Unknown,Married,Less than $40K,Silver,36,2,3,1,10353,15028,124
7594,0,51,M,3,College,Married,$80K - $120K,Blue,34,5,2,4,1864,3833,73
7595,0,46,F,3,Graduate,Single,Less than $40K,Blue,26,3,3,3,2171,1415,45
7596,0,32,F,1,Graduate,Single,Less than $40K,Blue,28,6,3,3,2428,3007,84
7597,1,40,M,3,Graduate,Unknown,$60K - $80K,Blue,30,4,2,3,6391,2323,44
7598,0,61,M,0,High School,Married,$60K - $80K,Blue,36,4,3,3,9172,1836,42
7599,0,55,F,2,College,Single,$40K - $60K,Blue,35,4,4,4,1438.3,4307,76
7600,0,28,M,0,High School,Single,Less than $40K,Blue,36,6,3,4,2295,3366,82
7601,0,61,F,0,Uneducated,Single,$40K - $60K,Blue,55,6,1,2,2214,4478,77
7602,0,47,M,4,Graduate,Married,$60K - $80K,Blue,30,4,2,3,2257,4618,94
7603,0,42,F,3,Unknown,Married,Unknown,Blue,31,3,1,4,7762,5153,77
7604,0,54,M,2,College,Married,$120K +,Blue,43,3,2,3,5657,2028,55
7605,0,37,F,2,Uneducated,Married,Less than $40K,Blue,36,6,5,4,1438.3,4803,64
7606,1,54,M,3,High School,Married,$80K - $120K,Blue,36,2,3,4,9457,1196,28
7607,0,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096,2011,41
7608,0,47,F,4,Graduate,Single,$40K - $60K,Blue,36,1,2,1,2977,5217,88
7609,0,47,M,3,Unknown,Divorced,$60K - $80K,Silver,35,4,2,5,29812,2385,50
7610,0,53,F,3,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319,4560,84
7611,0,56,M,3,Unknown,Single,$60K - $80K,Blue,49,3,1,3,1438.3,1093,22
7612,0,52,F,3,Graduate,Single,Less than $40K,Blue,36,2,1,2,2166,8215,109
7613,0,50,M,4,Graduate,Married,$80K - $120K,Blue,31,6,3,2,11882,3291,62
7614,0,37,F,1,Unknown,Single,Less than $40K,Blue,32,6,3,3,9661,2825,60
7615,0,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516,7360,82
7616,0,39,M,3,High School,Married,$80K - $120K,Blue,27,1,3,1,19150,8327,85
7617,0,38,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,4345,4770,62
7618,0,39,M,1,Graduate,Single,$120K +,Blue,28,4,2,2,16199,4254,82
7619,0,54,F,3,High School,Married,Less than $40K,Blue,36,1,1,1,3173,4883,71
7620,0,49,F,4,Graduate,Married,Less than $40K,Blue,36,1,3,1,6615,4575,75
7621,1,41,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,1655,2156,37
7622,0,43,M,1,Graduate,Single,$60K - $80K,Blue,37,4,3,4,20013,1518,39
7623,0,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745,1519,31
7624,0,58,F,2,High School,Divorced,Unknown,Gold,36,5,4,3,34516,3595,52
7625,0,40,M,4,High School,Married,$60K - $80K,Blue,36,6,3,3,5797,2131,33
7626,0,43,M,4,Unknown,Married,$80K - $120K,Blue,38,5,1,2,2510,3623,63
7627,0,29,M,1,Graduate,Married,$80K - $120K,Blue,14,5,3,2,14853,1800,41
7628,0,45,F,3,High School,Married,Less than $40K,Blue,35,2,2,1,2548,4747,77
7629,0,48,M,1,College,Married,$60K - $80K,Blue,29,4,3,2,19324,1744,50
7630,0,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,3,3,1590,7352,80
7631,0,40,M,3,Unknown,Single,$40K - $60K,Blue,36,1,3,1,8155,14955,102
7632,0,37,M,1,Graduate,Single,$60K - $80K,Blue,27,4,1,3,4288,2591,57
7633,0,37,F,2,High School,Single,Less than $40K,Blue,36,5,2,1,2535,3840,72
7634,0,27,M,0,Uneducated,Married,$40K - $60K,Blue,15,4,3,4,3682,1826,35
7635,0,39,M,3,Graduate,Married,$120K +,Blue,36,3,3,2,32964,3094,45
7636,0,46,M,2,Graduate,Unknown,$120K +,Silver,39,2,2,3,34516,14696,114
7637,0,46,F,4,High School,Married,Unknown,Blue,30,3,1,3,5869,5103,83
7638,0,42,M,2,College,Married,$80K - $120K,Blue,32,5,2,2,22120,3981,65
7639,0,55,F,0,Graduate,Single,Less than $40K,Silver,49,1,2,3,12094,8285,106
7640,0,42,M,4,Graduate,Single,$60K - $80K,Blue,33,5,2,0,2021,3253,62
7641,1,33,F,2,Uneducated,Unknown,$40K - $60K,Blue,22,4,2,2,1843,2077,61
7642,0,36,F,1,Graduate,Married,Less than $40K,Blue,22,5,2,3,1438.3,3959,59
7643,0,48,F,3,Graduate,Single,$40K - $60K,Blue,42,1,2,3,9215,13345,114
7644,0,43,M,3,Graduate,Unknown,$80K - $120K,Blue,30,3,1,4,3244,2313,39
7645,1,48,M,4,College,Married,$80K - $120K,Blue,32,5,2,3,25190,1533,41
7646,0,54,F,3,Uneducated,Married,$40K - $60K,Blue,49,3,1,3,1626,4830,87
7647,0,39,F,4,High School,Married,Less than $40K,Blue,36,2,2,1,3600,14137,116
7648,0,57,F,3,High School,Single,Less than $40K,Blue,53,1,3,2,3029,4750,89
7649,0,33,M,1,Post-Graduate,Married,$80K - $120K,Blue,36,4,3,2,2946,2017,48
7650,0,55,F,1,High School,Single,Less than $40K,Blue,43,4,2,0,2569,1456,39
7651,0,47,F,4,High School,Single,$40K - $60K,Blue,39,3,1,0,1746,4543,75
7652,0,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516,1350,32
7653,1,38,F,2,Unknown,Married,$40K - $60K,Blue,28,6,2,2,1628,2527,41
7654,0,44,M,1,High School,Married,Less than $40K,Blue,33,5,2,2,6130,3411,78
7655,0,44,M,3,High School,Divorced,$60K - $80K,Blue,36,4,3,1,22919,3752,71
7656,1,59,M,0,Uneducated,Unknown,$60K - $80K,Blue,48,2,6,2,13172,2598,47
7657,0,51,F,2,Graduate,Single,Less than $40K,Blue,46,3,3,3,2429,4761,99
7658,0,36,F,1,Uneducated,Single,Less than $40K,Blue,30,6,1,2,5494,2661,58
7659,0,38,M,5,Unknown,Married,$80K - $120K,Blue,26,5,1,2,16033,15260,115
7660,0,58,F,1,Post-Graduate,Single,Less than $40K,Blue,36,6,2,4,1438.3,4722,89
7661,0,43,F,5,Graduate,Married,Less than $40K,Gold,38,2,2,1,15987,15058,109
7662,0,35,M,3,Uneducated,Married,$80K - $120K,Blue,25,3,1,2,11927,1986,36
7663,0,37,F,1,Graduate,Unknown,$40K - $60K,Blue,30,5,3,4,13355,1921,37
7664,0,47,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,1,2589,4259,83
7665,0,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055,5025,70
7666,0,45,F,3,Unknown,Married,Less than $40K,Blue,39,4,3,3,2606,2191,42
7667,0,38,M,3,Unknown,Married,$60K - $80K,Blue,28,3,1,2,4646,2234,35
7668,0,45,M,3,Doctorate,Single,$60K - $80K,Silver,34,3,3,1,27494,14375,112
7669,0,48,M,4,Graduate,Married,$80K - $120K,Blue,34,1,1,1,34516,15143,121
7670,0,27,M,0,Uneducated,Single,$60K - $80K,Blue,36,4,3,3,2464,2636,50
7671,0,39,F,2,Graduate,Single,Less than $40K,Silver,29,3,3,2,10024,3906,78
7672,1,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,12918,9138,76
7673,0,54,F,0,Unknown,Married,Unknown,Blue,36,3,1,2,8294,4136,77
7674,0,51,F,2,Unknown,Married,Less than $40K,Blue,33,3,1,4,4941,3822,50
7675,0,42,M,5,Unknown,Married,$60K - $80K,Blue,35,6,3,2,13650,1703,53
7676,0,40,F,4,Graduate,Married,Less than $40K,Blue,24,3,3,2,8014,1596,34
7677,0,46,F,4,Unknown,Married,$40K - $60K,Blue,36,1,3,1,1925,4343,66
7678,0,45,M,3,Doctorate,Single,$80K - $120K,Blue,36,6,2,4,9086,3906,81
7679,1,50,M,4,Graduate,Single,$120K +,Silver,32,5,3,2,34516,1480,37
7680,0,40,F,1,Graduate,Married,Less than $40K,Blue,30,1,1,3,2019,8426,102
7681,0,65,M,1,College,Single,Less than $40K,Blue,54,5,2,2,5363,3855,63
7682,0,45,M,4,College,Married,Less than $40K,Blue,32,3,2,1,6637,1801,48
7683,0,36,F,1,Unknown,Single,Less than $40K,Blue,26,3,3,2,2517,3569,62
7684,0,54,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,4385,91
7685,0,53,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,3,2684,5299,75
7686,0,65,F,0,Graduate,Married,$40K - $60K,Blue,56,4,2,1,2692,1594,36
7687,0,52,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,2,2866,4850,84
7688,0,47,F,3,Unknown,Married,Unknown,Blue,27,1,3,3,24987,3995,64
7689,0,53,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,18551,5364,90
7690,0,32,M,2,High School,Divorced,$60K - $80K,Blue,26,6,1,4,2239,2466,60
7691,1,52,M,1,Unknown,Single,$40K - $60K,Blue,36,3,3,4,4826,8585,62
7692,0,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036,1131,18
7693,0,49,M,0,High School,Single,$80K - $120K,Blue,43,6,3,1,1883,5187,89
7694,0,42,M,3,College,Single,$80K - $120K,Silver,26,3,2,2,34516,3910,68
7695,0,54,M,4,Graduate,Married,$120K +,Blue,50,4,2,0,2872,1770,47
7696,0,55,M,2,High School,Divorced,$120K +,Blue,42,3,2,2,34516,2862,78
7697,0,48,F,3,Post-Graduate,Married,Unknown,Blue,37,2,1,3,7469,8213,86
7698,0,49,M,4,Doctorate,Married,$60K - $80K,Blue,44,3,1,1,3343,1545,31
7699,0,54,M,3,Graduate,Single,$80K - $120K,Blue,38,4,2,1,29200,3042,73
7700,0,30,M,0,Graduate,Unknown,$60K - $80K,Blue,36,3,5,3,18513,1567,33
7701,0,52,F,3,Uneducated,Unknown,$40K - $60K,Blue,36,5,2,2,2498,4434,79
7702,0,45,M,4,Graduate,Married,Less than $40K,Blue,36,1,2,3,7231,15571,115
7703,0,37,F,3,Uneducated,Single,Less than $40K,Blue,29,5,3,2,2584,4045,78
7704,0,50,F,2,High School,Married,Less than $40K,Blue,36,3,1,3,3397,4208,75
7705,1,44,F,3,High School,Married,Unknown,Blue,36,3,3,4,7772,2618,52
7706,0,48,M,3,Unknown,Married,$40K - $60K,Blue,35,6,3,4,2173,4251,60
7707,0,36,F,2,Unknown,Divorced,$40K - $60K,Blue,20,4,3,2,9735,2967,80
7708,1,53,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,4,2575,2423,43
7709,0,52,M,1,High School,Single,$60K - $80K,Blue,45,1,5,1,11898,15798,128
7710,1,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516,7842,61
7711,0,45,F,3,Graduate,Unknown,Less than $40K,Silver,36,3,2,2,14521,4178,66
7712,0,50,M,2,Unknown,Married,$40K - $60K,Blue,36,3,1,3,5426,1266,22
7713,0,33,M,2,College,Single,$80K - $120K,Blue,23,3,4,3,7081,2249,47
7714,1,51,F,3,Uneducated,Married,Unknown,Blue,36,3,3,2,3664,1168,31
7715,0,49,F,1,Uneducated,Married,Unknown,Blue,36,2,3,2,19846,16908,122
7716,1,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025,673,18
7717,1,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,4,2516,2321,36
7718,0,53,M,3,Unknown,Married,$80K - $120K,Blue,40,2,2,3,16747,4350,76
7719,0,47,M,2,Post-Graduate,Married,Less than $40K,Blue,36,6,1,3,3888,1145,37
7720,0,34,M,3,Post-Graduate,Unknown,$60K - $80K,Silver,23,4,3,0,27710,4014,73
7721,0,47,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,3,2245,3344,54
7722,0,49,M,3,College,Divorced,$80K - $120K,Blue,38,2,3,3,9959,7300,77
